name,node_id,zone_id,node_type,control_type,x_coord,y_coord,geometry
G25长深高速与留下枢纽路口-南向北-7632,330,,1,0,120.05503650390625,30.314433099609374,POINT(120.05503650390625 30.314433099609374)
G25长深高速与留下枢纽路口-南向北-7732,331,,1,0,120.0548064140625,30.315314609375,POINT(120.0548064140625 30.315314609375)
G25长深高速与留下枢纽路口-南向北-7832,332,,1,0,120.05457259375001,30.316183140625,POINT(120.05457259375001 30.316183140625)
G25长深高速与留下枢纽路口-南向北-7932,333,,1,0,120.054316265625,30.3170630234375,POINT(120.054316265625 30.3170630234375)
G25长深高速与留下枢纽路口-南向北-632,334,,1,0,120.043485859375,30.25388359375,POINT(120.043485859375 30.25388359375)
G25长深高速与留下枢纽路口-南向北-8032,335,,1,0,120.05408104687501,30.31793478125,POINT(120.05408104687501 30.31793478125)
G25长深高速与留下枢纽路口-南向北-8132,336,,1,0,120.05386046875,30.3188164375,POINT(120.05386046875 30.3188164375)
G25长深高速与留下枢纽路口-南向北-8232,337,,1,0,120.05367162499999,30.319701343749998,POINT(120.05367162499999 30.319701343749998)
G25长深高速与留下枢纽路口-南向北-8332,338,,1,0,120.05352396875,30.320591078125,POINT(120.05352396875 30.320591078125)
G25长深高速与留下枢纽路口-南向北-8432,339,,1,0,120.0534263515625,30.3214835703125,POINT(120.0534263515625 30.3214835703125)
G25长深高速与留下枢纽路口-南向北-8532,340,,1,0,120.05335975,30.32238,POINT(120.05335975 30.32238)
G25长深高速与留下枢纽路口-南向北-9432,341,,1,0,120.054718265625,30.3303420546875,POINT(120.054718265625 30.3303420546875)
G25长深高速与留下枢纽路口-南向北-9532,342,,1,0,120.055091,30.331176,POINT(120.055091 30.331176)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-484,343,,1,0,120.04005016601563,30.339574765625,POINT(120.04005016601563 30.339574765625)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-584,344,,1,0,120.03901136328125,30.339651781249998,POINT(120.03901136328125 30.339651781249998)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-684,345,,1,0,120.03797256054688,30.339728796875,POINT(120.03797256054688 30.339728796875)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-784,346,,1,0,120.0369337578125,30.339805812500003,POINT(120.0369337578125 30.339805812500003)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-884,347,,1,0,120.0358935,30.339883941406256,POINT(120.0358935 30.339883941406256)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-984,348,,1,0,120.0348585,30.33996210546875,POINT(120.0348585 30.33996210546875)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-1084,349,,1,0,120.03381567187499,30.340026078125,POINT(120.03381567187499 30.340026078125)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-1184,350,,1,0,120.0327734375,30.340083749999998,POINT(120.0327734375 30.340083749999998)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-1284,351,,1,0,120.03173378515623,30.340126953125,POINT(120.03173378515623 30.340126953125)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-1384,352,,1,0,120.03069413281251,30.340170156249997,POINT(120.03069413281251 30.340170156249997)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-1484,353,,1,0,120.02965448046876,30.340213359375,POINT(120.02965448046876 30.340213359375)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-1584,354,,1,0,120.02860914062501,30.340225546875004,POINT(120.02860914062501 30.340225546875004)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-1684,355,,1,0,120.02757310546875,30.34023641015625,POINT(120.02757310546875 30.34023641015625)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-1784,356,,1,0,120.0265325,30.340238718749998,POINT(120.0265325 30.340238718749998)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-1884,357,,1,0,120.02548662499998,30.340236,POINT(120.02548662499998 30.340236)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-1984,358,,1,0,120.0244484765625,30.3402203671875,POINT(120.0244484765625 30.3402203671875)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-2084,359,,1,0,120.02340099609374,30.34019314453125,POINT(120.02340099609374 30.34019314453125)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-2184,360,,1,0,120.02236237500001,30.34016530078125,POINT(120.02236237500001 30.34016530078125)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-2284,361,,1,0,120.021318375,30.340110925781246,POINT(120.021318375 30.340110925781246)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-2384,362,,1,0,120.02028525,30.3400571171875,POINT(120.02028525 30.3400571171875)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-2484,363,,1,0,120.019246140625,30.339997953125,POINT(120.019246140625 30.339997953125)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-2584,364,,1,0,120.01820696875001,30.339927687499998,POINT(120.01820696875001 30.339927687499998)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-2684,365,,1,0,120.0171713671875,30.339848921875003,POINT(120.0171713671875 30.339848921875003)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-2784,366,,1,0,120.01612847265625,30.3397696015625,POINT(120.01612847265625 30.3397696015625)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-2884,367,,1,0,120.01509287109374,30.3396908359375,POINT(120.01509287109374 30.3396908359375)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-2984,368,,1,0,120.0140498222656,30.339611220703127,POINT(120.0140498222656 30.339611220703127)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-3084,369,,1,0,120.01301451464842,30.33953198730469,POINT(120.01301451464842 30.33953198730469)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-0,370,,1,0,120.044925,30.339217,POINT(120.044925 30.339217)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-84,371,,1,0,120.04420303125002,30.339268796875004,POINT(120.04420303125002 30.339268796875004)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-184,372,,1,0,120.04316160156249,30.3393425,POINT(120.04316160156249 30.3393425)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-284,373,,1,0,120.04212777148437,30.339420734375,POINT(120.04212777148437 30.339420734375)
S14杭长(宜)高速与紫金港枢纽路口-西北向东南-384,374,,1,0,120.04108896874999,30.33949775,POINT(120.04108896874999 30.33949775)
G25长深高速与留下枢纽路口-东北向西南-3692,375,,1,0,120.05918593749999,30.207022765625,POINT(120.05918593749999 30.207022765625)
G25长深高速与留下枢纽路口-东北向西南-4592,376,,1,0,120.05780391796874,30.199033068359373,POINT(120.05780391796874 30.199033068359373)
G25长深高速与留下枢纽路口-东北向西南-492,377,,1,0,120.0509655,30.23261025,POINT(120.0509655 30.23261025)
G25长深高速与留下枢纽路口-东北向西南-592,378,,1,0,120.051516421875,30.231851164062498,POINT(120.051516421875 30.231851164062498)
G25长深高速与留下枢纽路口-东北向西南-12292,379,,1,0,120.09474440625,30.140786234375,POINT(120.09474440625 30.140786234375)
G25长深高速与留下枢纽路口-东北向西南-692,380,,1,0,120.05208542968751,30.231096906249995,POINT(120.05208542968751 30.231096906249995)
G25长深高速与留下枢纽路口-东北向西南-792,381,,1,0,120.05266266015624,30.230344175781248,POINT(120.05266266015624 30.230344175781248)
G25长深高速与留下枢纽路口-东北向西南-892,382,,1,0,120.0532218984375,30.2295897421875,POINT(120.0532218984375 30.2295897421875)
G25长深高速与留下枢纽路口-东北向西南-992,383,,1,0,120.05378113671875,30.22883530859375,POINT(120.05378113671875 30.22883530859375)
G25长深高速与留下枢纽路口-东北向西南-1092,384,,1,0,120.054348171875,30.22807186328125,POINT(120.054348171875 30.22807186328125)
G25长深高速与留下枢纽路口-东北向西南-1192,385,,1,0,120.054911375,30.22731640625,POINT(120.054911375 30.22731640625)
G25长深高速与留下枢纽路口-东北向西南-1292,386,,1,0,120.055474578125,30.22656094921875,POINT(120.055474578125 30.22656094921875)
G25长深高速与留下枢纽路口-东北向西南-12692,387,,1,0,120.097825125,30.13837775,POINT(120.097825125 30.13837775)
G25长深高速与留下枢纽路口-东北向西南-1392,388,,1,0,120.05603896484375,30.225804542968746,POINT(120.05603896484375 30.225804542968746)
G25长深高速与留下枢纽路口-东北向西南-1492,389,,1,0,120.05660120898438,30.225051716796877,POINT(120.05660120898438 30.225051716796877)
G25长深高速与留下枢纽路口-东北向西南-1592,390,,1,0,120.057163453125,30.224298890625,POINT(120.057163453125 30.224298890625)
G25长深高速与留下枢纽路口-东北向西南-12392,391,,1,0,120.0954643046875,30.140138867187503,POINT(120.0954643046875 30.140138867187503)
G25长深高速与留下枢纽路口-东北向西南-1692,392,,1,0,120.05772974218749,30.2235406484375,POINT(120.05772974218749 30.2235406484375)
G25长深高速与留下枢纽路口-东北向西南-1792,393,,1,0,120.05828905468749,30.222783375,POINT(120.05828905468749 30.222783375)
