link_id,from_node_id,to_node_id,time_period,volume,CA,CD,density,queue,travel_time,waiting_time_in_sec,speed,notes
3,4,5,0706:00_0707:00,34.000,101.000,68.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0707:00_0708:00,33.000,134.000,101.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0708:00_0709:00,33.000,168.000,134.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0709:00_0710:00,34.000,201.000,168.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0710:00_0711:00,33.000,234.000,201.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0711:00_0712:00,33.000,268.000,234.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0712:00_0713:00,34.000,301.000,268.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0713:00_0714:00,33.000,334.000,301.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0714:00_0715:00,33.000,368.000,334.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0715:00_0716:00,34.000,401.000,368.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0716:00_0717:00,33.000,434.000,401.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0717:00_0718:00,33.000,468.000,434.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0718:00_0719:00,34.000,501.000,468.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0719:00_0720:00,33.000,534.000,501.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0720:00_0721:00,33.000,568.000,534.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0721:00_0722:00,34.000,601.000,568.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0722:00_0723:00,33.000,634.000,601.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0723:00_0724:00,33.000,668.000,634.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0724:00_0725:00,34.000,701.000,668.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0725:00_0726:00,33.000,734.000,701.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0726:00_0727:00,33.000,768.000,734.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0727:00_0728:00,34.000,801.000,768.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0728:00_0729:00,33.000,834.000,801.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0729:00_0730:00,33.000,868.000,834.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0730:00_0731:00,34.000,901.000,868.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0731:00_0732:00,33.000,934.000,901.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0732:00_0733:00,33.000,968.000,934.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0733:00_0734:00,34.000,1001.000,968.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0734:00_0735:00,33.000,1034.000,1001.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0735:00_0736:00,33.000,1068.000,1034.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0736:00_0737:00,34.000,1101.000,1068.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0737:00_0738:00,33.000,1134.000,1101.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0738:00_0739:00,33.000,1168.000,1134.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0739:00_0740:00,34.000,1201.000,1168.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0740:00_0741:00,33.000,1234.000,1201.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0741:00_0742:00,33.000,1268.000,1234.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0742:00_0743:00,34.000,1301.000,1268.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0743:00_0744:00,33.000,1334.000,1301.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0744:00_0745:00,33.000,1368.000,1334.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0745:00_0746:00,34.000,1401.000,1368.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0746:00_0747:00,33.000,1434.000,1401.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0747:00_0748:00,33.000,1468.000,1434.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0748:00_0749:00,34.000,1501.000,1468.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0749:00_0750:00,33.000,1534.000,1501.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0750:00_0751:00,33.000,1568.000,1534.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0751:00_0752:00,34.000,1601.000,1568.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0752:00_0753:00,33.000,1634.000,1601.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0753:00_0754:00,33.000,1668.000,1634.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0754:00_0755:00,34.000,1701.000,1668.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0755:00_0756:00,33.000,1734.000,1701.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0756:00_0757:00,33.000,1768.000,1734.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0757:00_0758:00,34.000,1801.000,1768.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0758:00_0759:00,33.000,1834.000,1801.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0759:00_0800:00,33.000,1868.000,1834.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0800:00_0801:00,34.000,1901.000,1868.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0801:00_0802:00,33.000,1934.000,1901.000,11.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0802:00_0803:00,33.000,1968.000,1934.000,11.333,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0803:00_0804:00,34.000,2000.000,1968.000,10.667,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0804:00_0805:00,32.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0805:00_0806:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0806:00_0807:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0807:00_0808:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0808:00_0809:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0809:00_0810:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0810:00_0811:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0811:00_0812:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0812:00_0813:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0813:00_0814:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0814:00_0815:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0815:00_0816:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0816:00_0817:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0817:00_0818:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0818:00_0819:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0819:00_0820:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0820:00_0821:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0821:00_0822:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0822:00_0823:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0823:00_0824:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0824:00_0825:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0825:00_0826:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0826:00_0827:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0827:00_0828:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0828:00_0829:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0829:00_0830:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0830:00_0831:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0831:00_0832:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0832:00_0833:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0833:00_0834:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0834:00_0835:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0835:00_0836:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0836:00_0837:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0837:00_0838:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0838:00_0839:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0839:00_0840:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0840:00_0841:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0841:00_0842:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0842:00_0843:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0843:00_0844:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0844:00_0845:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0845:00_0846:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0846:00_0847:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0847:00_0848:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0848:00_0849:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0849:00_0850:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0850:00_0851:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0851:00_0852:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0852:00_0853:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0853:00_0854:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0854:00_0855:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0855:00_0856:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0856:00_0857:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0857:00_0858:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0858:00_0859:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0859:00_0900:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0700:00_0701:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0701:00_0702:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0702:00_0703:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0703:00_0704:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0704:00_0705:00,0.000,1.000,0.000,0.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0705:00_0706:00,1.000,34.000,1.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0706:00_0707:00,33.000,68.000,34.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0707:00_0708:00,34.000,101.000,68.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0708:00_0709:00,33.000,134.000,101.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0709:00_0710:00,33.000,168.000,134.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0710:00_0711:00,34.000,201.000,168.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0711:00_0712:00,33.000,234.000,201.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0712:00_0713:00,33.000,268.000,234.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0713:00_0714:00,34.000,301.000,268.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0714:00_0715:00,33.000,334.000,301.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0715:00_0716:00,33.000,368.000,334.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0716:00_0717:00,34.000,401.000,368.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0717:00_0718:00,33.000,434.000,401.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0718:00_0719:00,33.000,468.000,434.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0719:00_0720:00,34.000,501.000,468.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0720:00_0721:00,33.000,534.000,501.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0721:00_0722:00,33.000,568.000,534.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0722:00_0723:00,34.000,601.000,568.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0723:00_0724:00,33.000,634.000,601.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0724:00_0725:00,33.000,668.000,634.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0725:00_0726:00,34.000,701.000,668.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0726:00_0727:00,33.000,734.000,701.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0727:00_0728:00,33.000,768.000,734.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0728:00_0729:00,34.000,801.000,768.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0729:00_0730:00,33.000,834.000,801.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0730:00_0731:00,33.000,868.000,834.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0731:00_0732:00,34.000,901.000,868.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0732:00_0733:00,33.000,934.000,901.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0733:00_0734:00,33.000,968.000,934.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0734:00_0735:00,34.000,1001.000,968.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0735:00_0736:00,33.000,1034.000,1001.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0736:00_0737:00,33.000,1068.000,1034.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0737:00_0738:00,34.000,1101.000,1068.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0738:00_0739:00,33.000,1134.000,1101.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0739:00_0740:00,33.000,1168.000,1134.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0740:00_0741:00,34.000,1201.000,1168.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0741:00_0742:00,33.000,1234.000,1201.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0742:00_0743:00,33.000,1268.000,1234.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0743:00_0744:00,34.000,1301.000,1268.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0744:00_0745:00,33.000,1334.000,1301.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0745:00_0746:00,33.000,1368.000,1334.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0746:00_0747:00,34.000,1401.000,1368.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0747:00_0748:00,33.000,1434.000,1401.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0748:00_0749:00,33.000,1468.000,1434.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0749:00_0750:00,34.000,1501.000,1468.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0750:00_0751:00,33.000,1534.000,1501.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0751:00_0752:00,33.000,1568.000,1534.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0752:00_0753:00,34.000,1601.000,1568.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0753:00_0754:00,33.000,1634.000,1601.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0754:00_0755:00,33.000,1668.000,1634.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0755:00_0756:00,34.000,1701.000,1668.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0756:00_0757:00,33.000,1734.000,1701.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0757:00_0758:00,33.000,1768.000,1734.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0758:00_0759:00,34.000,1801.000,1768.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0759:00_0800:00,33.000,1834.000,1801.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0800:00_0801:00,33.000,1868.000,1834.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0801:00_0802:00,34.000,1901.000,1868.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0802:00_0803:00,33.000,1934.000,1901.000,11.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0803:00_0804:00,33.000,1968.000,1934.000,11.333,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0804:00_0805:00,34.000,2000.000,1968.000,10.667,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0805:00_0806:00,32.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0806:00_0807:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0807:00_0808:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0808:00_0809:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0809:00_0810:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0810:00_0811:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0811:00_0812:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0812:00_0813:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0813:00_0814:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0814:00_0815:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0815:00_0816:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0816:00_0817:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0817:00_0818:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0818:00_0819:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0819:00_0820:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0820:00_0821:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0821:00_0822:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0822:00_0823:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0823:00_0824:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0824:00_0825:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0825:00_0826:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0826:00_0827:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0827:00_0828:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0828:00_0829:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0829:00_0830:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0830:00_0831:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0831:00_0832:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0832:00_0833:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0833:00_0834:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0834:00_0835:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0835:00_0836:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0836:00_0837:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0837:00_0838:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0838:00_0839:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0839:00_0840:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0840:00_0841:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0841:00_0842:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0842:00_0843:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0843:00_0844:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0844:00_0845:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0845:00_0846:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0846:00_0847:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0847:00_0848:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0848:00_0849:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0849:00_0850:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0850:00_0851:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0851:00_0852:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0852:00_0853:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0853:00_0854:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0854:00_0855:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0855:00_0856:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
4,5,6,0856:00_0857:00,0.000,2000.000,2000.000,0.000,0.000,1.000,0.000,60.000,simulation-based
