agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
838,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:06;0727:06;0728:06;0729:06;0730:06;0731:06;0732:06;0747:22;0748:22;0749:22;0750:22;0751:22;,446.10;447.10;448.10;449.10;450.10;451.10;452.10;467.38;468.38;469.38;470.38;471.38;,1.00;1.00;1.00;1.00;1.00;1.00;15.28;1.00;1.00;1.00;1.00;
839,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:07;0727:07;0728:07;0729:07;0730:07;0731:07;0732:07;0747:23;0748:23;0749:23;0750:23;0751:23;,446.13;447.13;448.13;449.13;450.13;451.13;452.13;467.40;468.40;469.40;470.40;471.40;,1.00;1.00;1.00;1.00;1.00;1.00;15.27;1.00;1.00;1.00;1.00;
840,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:09;0727:09;0728:09;0729:09;0730:09;0731:09;0732:09;0747:24;0748:24;0749:24;0750:24;0751:24;,446.17;447.17;448.17;449.17;450.17;451.17;452.17;467.42;468.42;469.42;470.42;471.42;,1.00;1.00;1.00;1.00;1.00;1.00;15.25;1.00;1.00;1.00;1.00;
841,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:12;0727:12;0728:12;0729:12;0730:12;0731:12;0732:12;0747:25;0748:25;0749:25;0750:25;0751:25;,446.20;447.20;448.20;449.20;450.20;451.20;452.20;467.43;468.43;469.43;470.43;471.43;,1.00;1.00;1.00;1.00;1.00;1.00;15.23;1.00;1.00;1.00;1.00;
842,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:13;0727:13;0728:13;0729:13;0730:13;0731:13;0732:13;0747:28;0748:28;0749:28;0750:28;0751:28;,446.22;447.22;448.22;449.22;450.22;451.22;452.22;467.47;468.47;469.47;470.47;471.47;,1.00;1.00;1.00;1.00;1.00;1.00;15.25;1.00;1.00;1.00;1.00;
843,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:15;0727:15;0728:15;0729:15;0730:15;0731:15;0732:15;0747:32;0748:32;0749:32;0750:32;0751:32;,446.25;447.25;448.25;449.25;450.25;451.25;452.25;467.55;468.55;469.55;470.55;471.55;,1.00;1.00;1.00;1.00;1.00;1.00;15.30;1.00;1.00;1.00;1.00;
844,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:16;0727:16;0728:16;0729:16;0730:16;0731:16;0732:16;0747:34;0748:34;0749:34;0750:34;0751:34;,446.28;447.28;448.28;449.28;450.28;451.28;452.28;467.57;468.57;469.57;470.57;471.57;,1.00;1.00;1.00;1.00;1.00;1.00;15.28;1.00;1.00;1.00;1.00;
845,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:19;0727:19;0728:19;0729:19;0730:19;0731:19;0732:19;0747:35;0748:35;0749:35;0750:35;0751:35;,446.32;447.32;448.32;449.32;450.32;451.32;452.32;467.58;468.58;469.58;470.58;471.58;,1.00;1.00;1.00;1.00;1.00;1.00;15.27;1.00;1.00;1.00;1.00;
846,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:21;0727:21;0728:21;0729:21;0730:21;0731:21;0732:21;0747:37;0748:37;0749:37;0750:37;0751:37;,446.35;447.35;448.35;449.35;450.35;451.35;452.35;467.62;468.62;469.62;470.62;471.62;,1.00;1.00;1.00;1.00;1.00;1.00;15.27;1.00;1.00;1.00;1.00;
847,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:22;0727:22;0728:22;0729:22;0730:22;0731:22;0732:22;0747:39;0748:39;0749:39;0750:39;0751:39;,446.37;447.37;448.37;449.37;450.37;451.37;452.37;467.67;468.67;469.67;470.67;471.67;,1.00;1.00;1.00;1.00;1.00;1.00;15.30;1.00;1.00;1.00;1.00;
848,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:23;0727:23;0728:23;0729:23;0730:23;0731:23;0732:23;0747:42;0748:42;0749:42;0750:42;0751:42;,446.40;447.40;448.40;449.40;450.40;451.40;452.40;467.70;468.70;469.70;470.70;471.70;,1.00;1.00;1.00;1.00;1.00;1.00;15.30;1.00;1.00;1.00;1.00;
849,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:25;0727:25;0728:25;0729:25;0730:25;0731:25;0732:25;0747:45;0748:45;0749:45;0750:45;0751:45;,446.43;447.43;448.43;449.43;450.43;451.43;452.43;467.77;468.77;469.77;470.77;471.77;,1.00;1.00;1.00;1.00;1.00;1.00;15.33;1.00;1.00;1.00;1.00;
850,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:28;0727:28;0728:28;0729:28;0730:28;0731:28;0732:28;0747:46;0748:46;0749:46;0750:46;0751:46;,446.47;447.47;448.47;449.47;450.47;451.47;452.47;467.78;468.78;469.78;470.78;471.78;,1.00;1.00;1.00;1.00;1.00;1.00;15.32;1.00;1.00;1.00;1.00;
851,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:30;0727:30;0728:30;0729:30;0730:30;0731:30;0732:30;0747:50;0748:50;0749:50;0750:50;0751:50;,446.50;447.50;448.50;449.50;450.50;451.50;452.50;467.83;468.83;469.83;470.83;471.83;,1.00;1.00;1.00;1.00;1.00;1.00;15.33;1.00;1.00;1.00;1.00;
852,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:30;0727:30;0728:30;0729:30;0730:30;0731:30;0732:30;0747:52;0748:52;0749:52;0750:52;0751:52;,446.52;447.52;448.52;449.52;450.52;451.52;452.52;467.88;468.88;469.88;470.88;471.88;,1.00;1.00;1.00;1.00;1.00;1.00;15.37;1.00;1.00;1.00;1.00;
853,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:32;0727:32;0728:32;0729:32;0730:32;0731:32;0732:32;0747:53;0748:53;0749:53;0750:53;0751:53;,446.55;447.55;448.55;449.55;450.55;451.55;452.55;467.90;468.90;469.90;470.90;471.90;,1.00;1.00;1.00;1.00;1.00;1.00;15.35;1.00;1.00;1.00;1.00;
854,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:35;0727:35;0728:35;0729:35;0730:35;0731:35;0732:35;0747:55;0748:55;0749:55;0750:55;0751:55;,446.58;447.58;448.58;449.58;450.58;451.58;452.58;467.93;468.93;469.93;470.93;471.93;,1.00;1.00;1.00;1.00;1.00;1.00;15.35;1.00;1.00;1.00;1.00;
855,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:37;0727:37;0728:37;0729:37;0730:37;0731:37;0732:37;0747:57;0748:57;0749:57;0750:57;0751:57;,446.62;447.62;448.62;449.62;450.62;451.62;452.62;467.95;468.95;469.95;470.95;471.95;,1.00;1.00;1.00;1.00;1.00;1.00;15.33;1.00;1.00;1.00;1.00;
856,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:38;0727:38;0728:38;0729:38;0730:38;0731:38;0732:38;0747:58;0748:58;0749:58;0750:58;0751:58;,446.65;447.65;448.65;449.65;450.65;451.65;452.65;467.97;468.97;469.97;470.97;471.97;,1.00;1.00;1.00;1.00;1.00;1.00;15.32;1.00;1.00;1.00;1.00;
857,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:39;0727:39;0728:39;0729:39;0730:39;0731:39;0732:39;0747:59;0748:59;0749:59;0750:59;0751:59;,446.67;447.67;448.67;449.67;450.67;451.67;452.67;467.98;468.98;469.98;470.98;471.98;,1.00;1.00;1.00;1.00;1.00;1.00;15.32;1.00;1.00;1.00;1.00;
858,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:42;0727:42;0728:42;0729:42;0730:42;0731:42;0732:42;0748:00;0749:00;0750:00;0751:00;0752:00;,446.70;447.70;448.70;449.70;450.70;451.70;452.70;468.02;469.02;470.02;471.02;472.02;,1.00;1.00;1.00;1.00;1.00;1.00;15.32;1.00;1.00;1.00;1.00;
859,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:44;0727:44;0728:44;0729:44;0730:44;0731:44;0732:44;0748:02;0749:02;0750:02;0751:02;0752:02;,446.73;447.73;448.73;449.73;450.73;451.73;452.73;468.05;469.05;470.05;471.05;472.05;,1.00;1.00;1.00;1.00;1.00;1.00;15.32;1.00;1.00;1.00;1.00;
860,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:45;0727:45;0728:45;0729:45;0730:45;0731:45;0732:45;0748:06;0749:06;0750:06;0751:06;0752:06;,446.77;447.77;448.77;449.77;450.77;451.77;452.77;468.10;469.10;470.10;471.10;472.10;,1.00;1.00;1.00;1.00;1.00;1.00;15.33;1.00;1.00;1.00;1.00;
861,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:47;0727:47;0728:47;0729:47;0730:47;0731:47;0732:47;0748:07;0749:07;0750:07;0751:07;0752:07;,446.80;447.80;448.80;449.80;450.80;451.80;452.80;468.13;469.13;470.13;471.13;472.13;,1.00;1.00;1.00;1.00;1.00;1.00;15.33;1.00;1.00;1.00;1.00;
862,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:49;0727:49;0728:49;0729:49;0730:49;0731:49;0732:49;0748:10;0749:10;0750:10;0751:10;0752:10;,446.82;447.82;448.82;449.82;450.82;451.82;452.82;468.18;469.18;470.18;471.18;472.18;,1.00;1.00;1.00;1.00;1.00;1.00;15.37;1.00;1.00;1.00;1.00;
863,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:51;0727:51;0728:51;0729:51;0730:51;0731:51;0732:51;0748:12;0749:12;0750:12;0751:12;0752:12;,446.85;447.85;448.85;449.85;450.85;451.85;452.85;468.20;469.20;470.20;471.20;472.20;,1.00;1.00;1.00;1.00;1.00;1.00;15.35;1.00;1.00;1.00;1.00;
864,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:52;0727:52;0728:52;0729:52;0730:52;0731:52;0732:52;0748:15;0749:15;0750:15;0751:15;0752:15;,446.88;447.88;448.88;449.88;450.88;451.88;452.88;468.25;469.25;470.25;471.25;472.25;,1.00;1.00;1.00;1.00;1.00;1.00;15.37;1.00;1.00;1.00;1.00;
865,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:54;0727:54;0728:54;0729:54;0730:54;0731:54;0732:54;0748:16;0749:16;0750:16;0751:16;0752:16;,446.92;447.92;448.92;449.92;450.92;451.92;452.92;468.28;469.28;470.28;471.28;472.28;,1.00;1.00;1.00;1.00;1.00;1.00;15.37;1.00;1.00;1.00;1.00;
866,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:57;0727:57;0728:57;0729:57;0730:57;0731:57;0732:57;0748:19;0749:19;0750:19;0751:19;0752:19;,446.95;447.95;448.95;449.95;450.95;451.95;452.95;468.32;469.32;470.32;471.32;472.32;,1.00;1.00;1.00;1.00;1.00;1.00;15.37;1.00;1.00;1.00;1.00;
867,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0726:58;0727:58;0728:58;0729:58;0730:58;0731:58;0732:58;0748:21;0749:21;0750:21;0751:21;0752:21;,446.97;447.97;448.97;449.97;450.97;451.97;452.97;468.35;469.35;470.35;471.35;472.35;,1.00;1.00;1.00;1.00;1.00;1.00;15.38;1.00;1.00;1.00;1.00;
868,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:00;0728:00;0729:00;0730:00;0731:00;0732:00;0733:00;0748:22;0749:22;0750:22;0751:22;0752:22;,447.00;448.00;449.00;450.00;451.00;452.00;453.00;468.38;469.38;470.38;471.38;472.38;,1.00;1.00;1.00;1.00;1.00;1.00;15.38;1.00;1.00;1.00;1.00;
869,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:01;0728:01;0729:01;0730:01;0731:01;0732:01;0733:01;0748:23;0749:23;0750:23;0751:23;0752:23;,447.03;448.03;449.03;450.03;451.03;452.03;453.03;468.40;469.40;470.40;471.40;472.40;,1.00;1.00;1.00;1.00;1.00;1.00;15.37;1.00;1.00;1.00;1.00;
870,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:04;0728:04;0729:04;0730:04;0731:04;0732:04;0733:04;0748:24;0749:24;0750:24;0751:24;0752:24;,447.07;448.07;449.07;450.07;451.07;452.07;453.07;468.42;469.42;470.42;471.42;472.42;,1.00;1.00;1.00;1.00;1.00;1.00;15.35;1.00;1.00;1.00;1.00;
871,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:06;0728:06;0729:06;0730:06;0731:06;0732:06;0733:06;0748:27;0749:27;0750:27;0751:27;0752:27;,447.10;448.10;449.10;450.10;451.10;452.10;453.10;468.45;469.45;470.45;471.45;472.45;,1.00;1.00;1.00;1.00;1.00;1.00;15.35;1.00;1.00;1.00;1.00;
872,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:07;0728:07;0729:07;0730:07;0731:07;0732:07;0733:07;0748:30;0749:30;0750:30;0751:30;0752:30;,447.12;448.12;449.12;450.12;451.12;452.12;453.12;468.50;469.50;470.50;471.50;472.50;,1.00;1.00;1.00;1.00;1.00;1.00;15.38;1.00;1.00;1.00;1.00;
873,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:08;0728:08;0729:08;0730:08;0731:08;0732:08;0733:08;0748:30;0749:30;0750:30;0751:30;0752:30;,447.15;448.15;449.15;450.15;451.15;452.15;453.15;468.52;469.52;470.52;471.52;472.52;,1.00;1.00;1.00;1.00;1.00;1.00;15.37;1.00;1.00;1.00;1.00;
874,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:10;0728:10;0729:10;0730:10;0731:10;0732:10;0733:10;0748:31;0749:31;0750:31;0751:31;0752:31;,447.18;448.18;449.18;450.18;451.18;452.18;453.18;468.53;469.53;470.53;471.53;472.53;,1.00;1.00;1.00;1.00;1.00;1.00;15.35;1.00;1.00;1.00;1.00;
875,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:13;0728:13;0729:13;0730:13;0731:13;0732:13;0733:13;0748:32;0749:32;0750:32;0751:32;0752:32;,447.22;448.22;449.22;450.22;451.22;452.22;453.22;468.55;469.55;470.55;471.55;472.55;,1.00;1.00;1.00;1.00;1.00;1.00;15.33;1.00;1.00;1.00;1.00;
876,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:15;0728:15;0729:15;0730:15;0731:15;0732:15;0733:15;0748:42;0749:42;0750:42;0751:42;0752:42;,447.25;448.25;449.25;450.25;451.25;452.25;453.25;468.70;469.70;470.70;471.70;472.70;,1.00;1.00;1.00;1.00;1.00;1.00;15.45;1.00;1.00;1.00;1.00;
877,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:15;0728:15;0729:15;0730:15;0731:15;0732:15;0733:15;0748:43;0749:43;0750:43;0751:43;0752:43;,447.27;448.27;449.27;450.27;451.27;452.27;453.27;468.72;469.72;470.72;471.72;472.72;,1.00;1.00;1.00;1.00;1.00;1.00;15.45;1.00;1.00;1.00;1.00;
878,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:17;0728:17;0729:17;0730:17;0731:17;0732:17;0733:17;0748:44;0749:44;0750:44;0751:44;0752:44;,447.30;448.30;449.30;450.30;451.30;452.30;453.30;468.73;469.73;470.73;471.73;472.73;,1.00;1.00;1.00;1.00;1.00;1.00;15.43;1.00;1.00;1.00;1.00;
879,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:20;0728:20;0729:20;0730:20;0731:20;0732:20;0733:20;0748:45;0749:45;0750:45;0751:45;0752:45;,447.33;448.33;449.33;450.33;451.33;452.33;453.33;468.77;469.77;470.77;471.77;472.77;,1.00;1.00;1.00;1.00;1.00;1.00;15.43;1.00;1.00;1.00;1.00;
880,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:22;0728:22;0729:22;0730:22;0731:22;0732:22;0733:22;0748:46;0749:46;0750:46;0751:46;0752:46;,447.37;448.37;449.37;450.37;451.37;452.37;453.37;468.78;469.78;470.78;471.78;472.78;,1.00;1.00;1.00;1.00;1.00;1.00;15.42;1.00;1.00;1.00;1.00;
881,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:23;0728:23;0729:23;0730:23;0731:23;0732:23;0733:23;0748:47;0749:47;0750:47;0751:47;0752:47;,447.40;448.40;449.40;450.40;451.40;452.40;453.40;468.80;469.80;470.80;471.80;472.80;,1.00;1.00;1.00;1.00;1.00;1.00;15.40;1.00;1.00;1.00;1.00;
882,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:24;0728:24;0729:24;0730:24;0731:24;0732:24;0733:24;0748:54;0749:54;0750:54;0751:54;0752:54;,447.42;448.42;449.42;450.42;451.42;452.42;453.42;468.92;469.92;470.92;471.92;472.92;,1.00;1.00;1.00;1.00;1.00;1.00;15.50;1.00;1.00;1.00;1.00;
883,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:27;0728:27;0729:27;0730:27;0731:27;0732:27;0733:27;0749:01;0750:01;0751:01;0752:01;0753:01;,447.45;448.45;449.45;450.45;451.45;452.45;453.45;469.03;470.03;471.03;472.03;473.03;,1.00;1.00;1.00;1.00;1.00;1.00;15.58;1.00;1.00;1.00;1.00;
884,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:29;0728:29;0729:29;0730:29;0731:29;0732:29;0733:29;0749:09;0750:09;0751:09;0752:09;0753:09;,447.48;448.48;449.48;450.48;451.48;452.48;453.48;469.17;470.17;471.17;472.17;473.17;,1.00;1.00;1.00;1.00;1.00;1.00;15.68;1.00;1.00;1.00;1.00;
885,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:30;0728:30;0729:30;0730:30;0731:30;0732:30;0733:30;0749:14;0750:14;0751:14;0752:14;0753:14;,447.52;448.52;449.52;450.52;451.52;452.52;453.52;469.23;470.23;471.23;472.23;473.23;,1.00;1.00;1.00;1.00;1.00;1.00;15.72;1.00;1.00;1.00;1.00;
886,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:32;0728:32;0729:32;0730:32;0731:32;0732:32;0733:32;0749:17;0750:17;0751:17;0752:17;0753:17;,447.55;448.55;449.55;450.55;451.55;452.55;453.55;469.30;470.30;471.30;472.30;473.30;,1.00;1.00;1.00;1.00;1.00;1.00;15.75;1.00;1.00;1.00;1.00;
887,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:34;0728:34;0729:34;0730:34;0731:34;0732:34;0733:34;0749:19;0750:19;0751:19;0752:19;0753:19;,447.57;448.57;449.57;450.57;451.57;452.57;453.57;469.32;470.32;471.32;472.32;473.32;,1.00;1.00;1.00;1.00;1.00;1.00;15.75;1.00;1.00;1.00;1.00;
888,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:36;0728:36;0729:36;0730:36;0731:36;0732:36;0733:36;0749:22;0750:22;0751:22;0752:22;0753:22;,447.60;448.60;449.60;450.60;451.60;452.60;453.60;469.38;470.38;471.38;472.38;473.38;,1.00;1.00;1.00;1.00;1.00;1.00;15.78;1.00;1.00;1.00;1.00;
889,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:37;0728:37;0729:37;0730:37;0731:37;0732:37;0733:37;0749:24;0750:24;0751:24;0752:24;0753:24;,447.63;448.63;449.63;450.63;451.63;452.63;453.63;469.42;470.42;471.42;472.42;473.42;,1.00;1.00;1.00;1.00;1.00;1.00;15.78;1.00;1.00;1.00;1.00;
890,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:39;0728:39;0729:39;0730:39;0731:39;0732:39;0733:39;0749:27;0750:27;0751:27;0752:27;0753:27;,447.67;448.67;449.67;450.67;451.67;452.67;453.67;469.45;470.45;471.45;472.45;473.45;,1.00;1.00;1.00;1.00;1.00;1.00;15.78;1.00;1.00;1.00;1.00;
891,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:42;0728:42;0729:42;0730:42;0731:42;0732:42;0733:42;0749:28;0750:28;0751:28;0752:28;0753:28;,447.70;448.70;449.70;450.70;451.70;452.70;453.70;469.47;470.47;471.47;472.47;473.47;,1.00;1.00;1.00;1.00;1.00;1.00;15.77;1.00;1.00;1.00;1.00;
892,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:43;0728:43;0729:43;0730:43;0731:43;0732:43;0733:43;0749:32;0750:32;0751:32;0752:32;0753:32;,447.72;448.72;449.72;450.72;451.72;452.72;453.72;469.55;470.55;471.55;472.55;473.55;,1.00;1.00;1.00;1.00;1.00;1.00;15.83;1.00;1.00;1.00;1.00;
893,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:45;0728:45;0729:45;0730:45;0731:45;0732:45;0733:45;0749:34;0750:34;0751:34;0752:34;0753:34;,447.75;448.75;449.75;450.75;451.75;452.75;453.75;469.57;470.57;471.57;472.57;473.57;,1.00;1.00;1.00;1.00;1.00;1.00;15.82;1.00;1.00;1.00;1.00;
894,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:46;0728:46;0729:46;0730:46;0731:46;0732:46;0733:46;0749:36;0750:36;0751:36;0752:36;0753:36;,447.78;448.78;449.78;450.78;451.78;452.78;453.78;469.60;470.60;471.60;472.60;473.60;,1.00;1.00;1.00;1.00;1.00;1.00;15.82;1.00;1.00;1.00;1.00;
895,1,2,0,1,2,p,AM,1,0.0,11.0515,11.0000,1;3;4;5;6;7;8;9;10;11;12;2;,1;2;3;4;5;6;7;10;8;9;28;,0727:49;0728:49;0729:49;0730:49;0731:49;0732:49;0733:49;0749:37;0750:37;0751:37;0752:37;0753:37;,447.82;448.82;449.82;450.82;451.82;452.82;453.82;469.62;470.62;471.62;472.62;473.62;,1.00;1.00;1.00;1.00;1.00;1.00;15.80;1.00;1.00;1.00;1.00;
